budget,runtime,popularity,vote_average,vote_count,original_language,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_Foreign,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_TV Movie,genre_Thriller,genre_War,genre_Western,success
10000000,101.0,3.988432,5.4,24,en,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
20000000,105.0,19.494703,6.4,365,en,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10000000,87.0,4.176066,6.2,51,en,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10000000,102.0,16.436178,6.5,425,en,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10000000,96.0,14.979375,6.1,210,en,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000000,111.0,10.733761,6.0,190,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10000000,89.0,4.570043,4.8,50,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5000000,106.0,6.265659,5.6,86,en,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10000000,93.0,3.412162,5.5,62,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7700000,123.0,7.554799,5.9,131,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10000000,111.0,2.85283,6.3,29,en,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000000,99.0,9.805551,6.5,177,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10000000,82.0,2.803642,6.0,50,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10000000,125.0,0.072085,5.8,14,es,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10000000,104.0,2.849895,6.2,31,en,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10000000,86.0,0.666218,3.0,9,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200000,90.0,2.631688,5.4,59,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10000000,111.0,5.145655,5.1,83,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10000000,85.0,1.728816,7.0,5,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000000,93.0,3.064563,3.9,29,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14100000,107.0,9.318033,5.7,188,en,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
10000000,91.0,2.873796,4.3,16,en,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10000000,106.0,2.574014,6.4,22,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10,85.0,1.617943,6.9,26,is,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10000000,90.0,5.099472,4.0,53,en,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
10000000,130.0,11.847324,7.1,193,ko,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,99.0,10.013629,4.9,119,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
10000000,89.0,3.753703,6.7,27,en,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9500000,107.0,19.978021,6.4,737,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9600000,144.0,3.588529,6.0,24,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11000000,98.0,9.337388,6.4,135,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10000000,94.0,11.431434,4.3,158,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9500000,117.0,28.675891,6.5,531,en,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
10,102.0,9.70276,6.1,86,en,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8900000,127.0,17.151293,7.5,400,fr,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10500000,98.0,11.225044,4.5,123,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
9500000,87.0,5.346205,4.9,34,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
9400000,163.0,14.562991,7.0,140,en,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12899867,121.0,19.747809,7.3,406,es,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
9300000,90.0,12.928269,6.2,148,en,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10000000,89.0,3.193777,6.2,51,en,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10000000,94.0,10.073144,5.1,74,en,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7400000,136.0,36.173598,7.0,885,da,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
11000000,117.0,94.184658,7.9,4470,en,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
85000,83.0,29.262427,7.2,590,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10000000,106.0,17.611971,6.3,254,en,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9000000,181.0,7.623979,7.4,134,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5500000,130.0,31.036,6.5,562,en,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
10000000,93.0,10.424596,5.7,129,en,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7000000,110.0,7.720692,7.0,118,it,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
9000000,118.0,6.717994,6.9,66,en,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9000000,120.0,3.951041,6.8,38,en,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9000000,87.0,27.600843,6.3,581,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
9000000,123.0,14.098952,7.3,235,en,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9000000,104.0,82.975841,6.6,1954,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
9000000,91.0,3.269459,4.9,70,en,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9000000,88.0,18.514292,6.6,693,en,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9000000,126.0,7.029126,6.7,60,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26000000,118.0,11.233081,6.5,201,en,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
40600000,116.0,34.022209,7.1,738,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9000000,84.0,4.134327,4.8,119,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
9000000,137.0,4.641006,7.4,71,en,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
8500000,119.0,8.775844,6.4,100,en,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9000000,97.0,2.062087,6.5,95,en,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9000000,79.0,8.738737,6.0,41,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9000000,91.0,3.810697,5.7,49,en,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9000000,97.0,2.365328,6.0,17,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9000000,103.0,5.2545,5.5,29,en,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9000000,84.0,9.933926,6.8,79,en,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
9000000,120.0,8.218383,6.0,35,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6000000,98.0,5.119593,5.8,214,fr,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9000000,128.0,2.872281,7.0,33,en,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9000000,130.0,0.717811,4.8,14,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000000,86.0,1.458884,6.1,7,en,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6500000,130.0,7.028946,6.8,68,da,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9000000,97.0,2.009597,4.5,12,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9000000,103.0,4.799022,5.8,75,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5000000,97.0,16.072466,6.3,503,en,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8800000,90.0,3.789485,5.9,62,en,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
7347125,122.0,3.949796,7.3,40,en,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
86000000,84.0,18.172736,6.3,395,en,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
9000000,96.0,6.677926,5.6,61,en,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8500000,97.0,24.750909,6.8,538,en,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7000000,112.0,17.697042,6.8,274,en,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
9250000,125.0,7.000949,6.8,28,en,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
8500000,96.0,11.436405,5.6,85,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9000000,98.0,14.171759,5.7,146,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12000000,122.0,3.604863,6.8,50,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8500000,100.0,40.28709,6.8,1322,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
22000000,104.0,3.809131,3.4,38,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8000000,135.0,2.60632,6.6,28,ko,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8500000,119.0,9.230073,6.8,107,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12000000,145.0,14.719886,7.7,232,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
9000000,106.0,28.540614,6.6,671,en,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000000,126.0,0.034259,7.0,17,en,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6500000,124.0,6.787967,7.1,154,en,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
7700000,159.0,3.353176,7.2,79,hi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8250000,171.0,7.973109,7.0,63,en,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
10000000,122.0,1.465762,4.3,7,tr,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000000,154.0,121.463076,8.3,8428,en,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8500000,117.0,89.095538,7.6,3395,en,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8500000,104.0,2.62082,5.1,107,en,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8200000,174.0,37.960289,7.4,941,en,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1
8000000,111.0,21.735068,6.1,321,en,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
8000000,102.0,14.793177,7.5,1686,en,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8000000,89.0,51.109279,7.8,1522,en,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5000000,113.0,45.490374,7.1,1777,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
8000000,111.0,26.356697,7.2,561,en,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8000000,109.0,3.501158,7.0,31,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8000000,100.0,33.372828,7.0,1261,en,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8000000,94.0,37.821106,6.1,1004,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8000000,111.0,10.19377,7.2,189,en,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6500000,142.0,25.289665,6.5,456,en,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
14000000,112.0,14.730796,6.4,291,en,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
8000000,91.0,4.482714,5.8,62,en,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
8000000,112.0,4.932893,6.7,81,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8000000,82.0,7.894489,6.4,177,en,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8000000,97.0,13.987772,5.2,99,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7000000,102.0,45.310443,7.3,2066,en,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8000000,93.0,9.799177,6.1,181,en,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8000000,116.0,5.069095,6.5,42,fr,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8000000,118.0,13.517017,5.9,261,en,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8000000,92.0,45.395839,6.7,2210,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8000000,92.0,5.93923,6.6,148,en,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8000000,104.0,11.837067,5.7,134,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8000000,97.0,2.149469,4.6,30,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8000000,92.0,3.535789,5.5,46,en,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8000000,90.0,21.024346,7.0,459,en,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8000000,129.0,7.235794,7.0,97,en,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8000000,111.0,8.204829,6.9,196,fr,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
8000000,79.0,8.403859,5.7,95,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8000000,101.0,13.143045,6.9,672,en,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7200000,113.0,6.138802,6.6,94,en,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8000000,106.0,8.717235,6.7,21,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8000000,104.0,35.735689,7.3,1254,en,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
8000000,112.0,7.433574,5.9,63,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8000000,99.0,4.090382,5.8,18,en,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8000000,91.0,5.244518,6.6,135,en,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
8000000,98.0,10.791954,6.4,215,en,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000000,95.0,9.782433,5.6,144,en,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
8000000,107.0,3.942464,6.3,24,en,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8000000,112.0,6.500835,5.1,41,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000000,124.0,39.338097,7.8,773,ja,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22000000,97.0,12.893219,5.8,103,en,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8000000,124.0,0.983484,6.1,17,fr,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000000,104.0,7.828459,7.0,129,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7800000,102.0,11.000654,6.4,153,en,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8000000,106.0,2.101718,4.1,16,en,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7500000,99.0,19.585801,7.0,350,en,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7500000,91.0,17.318839,6.5,240,cn,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7700000,110.0,3.363973,6.6,43,fr,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6500000,92.0,29.01153,7.1,664,en,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10200000,93.0,20.745052,5.6,453,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7500000,100.0,16.990308,6.8,409,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10284523,104.0,4.820166,5.7,75,en,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7500000,109.0,2.226412,5.8,26,en,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6500000,105.0,8.526635,6.8,142,en,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7500000,102.0,1.369528,4.5,7,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7500000,110.0,0.571663,6.1,7,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8000000,92.0,14.652342,5.7,192,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7500000,92.0,8.859657,6.2,116,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
7500000,101.0,0.086731,5.8,2,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000000,113.0,7.802245,6.2,132,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12500000,95.0,1.589693,6.4,4,en,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7300000,95.0,24.281951,7.7,450,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7500000,107.0,25.281197,7.5,841,de,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7000000,117.0,38.150787,6.4,887,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7300000,103.0,16.829837,6.7,348,en,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7500000,96.0,19.782725,7.0,2244,en,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7500000,104.0,4.943588,5.5,63,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7200000,120.0,34.634181,6.3,553,en,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6000000,175.0,143.659698,8.4,5893,en,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4000000,95.0,18.422323,6.1,302,en,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
7500000,95.0,45.610993,7.2,2904,en,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7000000,121.0,17.681707,7.1,281,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7000000,110.0,35.897151,6.1,1040,en,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7000000,121.0,30.465138,6.4,533,en,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7000000,95.0,5.675535,6.5,69,en,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6600000,112.0,4.492455,6.0,56,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7000000,93.0,17.717681,6.8,273,en,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7000000,114.0,17.434862,6.8,384,en,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7000000,104.0,25.511217,6.8,881,en,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9000000,119.0,12.268143,6.6,269,en,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
7000000,125.0,30.214716,6.3,524,en,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7000000,96.0,6.872784,4.9,50,en,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7000000,89.0,14.741589,4.4,216,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7000000,92.0,5.500324,6.3,66,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
700000,103.0,29.761163,7.2,691,en,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7000000,97.0,2.772178,6.2,17,en,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7000000,89.0,19.301432,6.0,306,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7000000,105.0,23.612409,6.6,483,en,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7500000,103.0,6.557643,6.5,100,en,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7000000,103.0,9.887662,5.8,95,en,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
7000000,116.0,8.079046,7.0,139,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7000000,101.0,21.626288,7.3,463,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7000000,164.0,14.672151,7.0,201,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7000000,96.0,2.627232,5.6,30,en,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7000000,111.0,12.150871,6.5,110,en,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7,90.0,4.857028,5.7,63,en,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
7000000,113.0,2.206097,6.7,14,en,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7000000,192.0,3.721858,7.4,64,hi,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7000000,99.0,5.091253,6.4,76,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000000,91.0,15.212569,6.1,133,en,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7000000,104.0,7.051521,6.1,56,en,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000000,90.0,11.400229,6.2,81,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000000,112.0,21.276864,7.4,677,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7000000,102.0,2.932784,5.0,15,en,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000000,100.0,2.550045,4.5,31,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000000,125.0,5.517597,6.7,46,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8000000,98.0,9.590373,6.0,208,en,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000000,106.0,7.155519,5.7,20,en,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000000,106.0,13.635828,6.7,212,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3500000,103.0,5.038953,6.2,68,en,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7000000,96.0,1.498245,7.7,5,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7000000,103.0,8.184588,7.1,164,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7000000,108.0,2.26778,5.9,29,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000000,170.0,3.120016,6.7,41,ru,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7000000,108.0,8.207425,6.0,73,en,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6000000,108.0,34.917447,7.2,837,en,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
