budget,runtime,genres,popularity,original_language,vote_average,vote_count,budget_missing,success_score,success,release_year,era,release_month,is_summer_release,is_holiday_release,num_genres,is_english
50000000,113.0,['Thriller'],11.596207,en,6.0,220,0,43.16,1,2001,2000s (2000-2009),9,0,0,1,1
50000000,88.0,"['Fantasy', 'Horror', 'Action']",53.02787,en,5.7,3239,0,52.99,1,2013,2010s+ (2010+),1,0,0,3,1
50000000,124.0,"['Thriller', 'Drama']",14.382253,en,6.3,276,0,46.39,1,2002,2000s (2000-2009),5,0,0,2,1
50000000,109.0,"['Action', 'Thriller', 'Science Fiction', 'Adventure']",43.450266,en,5.9,1567,0,48.41,1,2011,2010s+ (2010+),2,0,0,4,1
50000000,128.0,"['Drama', 'Thriller']",16.871194,en,6.3,451,0,45.13,1,2005,2000s (2000-2009),11,0,1,2,1
50000000,144.0,"['Action', 'Drama', 'History', 'Thriller', 'War']",42.526529,en,7.0,938,0,50.42,1,2016,2010s+ (2010+),1,0,0,5,1
50000000,95.0,"['Romance', 'Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']",34.890999,en,7.3,755,0,53.14,1,2014,2010s+ (2010+),10,0,0,6,1
45000000,105.0,['Thriller'],18.186026,en,5.6,267,0,40.94,1,2006,2000s (2000-2009),2,0,0,1,1
50000000,121.0,"['Crime', 'Drama', 'Thriller']",13.576765,en,6.4,223,0,42.76,1,1997,Moderne (1980-1999),2,0,0,3,1
50000000,125.0,"['Action', 'Drama']",19.434672,en,6.0,395,0,40.83,1,1997,Moderne (1980-1999),8,1,0,2,1
50000000,129.0,"['Drama', 'Thriller', 'Mystery']",62.925175,en,7.5,1506,0,57.86,1,1997,Moderne (1980-1999),9,0,0,3,1
50000000,125.0,"['Horror', 'Mystery']",32.927994,en,6.3,1067,0,46.95,1,2006,2000s (2000-2009),4,0,0,2,1
23000000,118.0,['Comedy'],14.837288,en,6.1,203,1,38.08,0,2000,2000s (2000-2009),8,1,0,1,1
50000000,113.0,['Comedy'],39.920035,en,6.1,1611,0,54.69,1,2012,2010s+ (2010+),4,0,0,1,1
50000000,140.0,"['Action', 'Adventure', 'Crime', 'Drama', 'Mystery', 'Thriller']",28.725621,en,6.8,582,0,46.35,1,1998,Moderne (1980-1999),7,1,0,6,1
50000000,89.0,"['Action', 'Thriller']",20.566554,en,5.8,817,0,46.49,1,2014,2010s+ (2010+),8,1,0,2,1
50000000,104.0,"['Action', 'Comedy', 'Crime']",20.333953,en,5.5,434,0,42.19,1,1994,Moderne (1980-1999),5,0,0,3,1
50000000,106.0,"['Comedy', 'Horror', 'Fantasy']",33.98637,en,6.2,652,0,43.09,1,1990,Moderne (1980-1999),6,1,0,3,1
50000000,141.0,['Drama'],42.472324,en,7.2,1417,0,52.47,1,2014,2010s+ (2010+),10,0,0,1,1
50000000,124.0,"['Action', 'Thriller']",15.931084,en,5.8,255,0,36.39,0,1997,Moderne (1980-1999),9,0,0,2,1
45000000,94.0,"['Horror', 'Action', 'Science Fiction']",29.880122,en,6.1,1267,0,48.21,1,2004,2000s (2000-2009),9,0,0,3,1
50000000,108.0,"['Comedy', 'Romance']",28.803802,en,6.1,750,0,41.89,1,2004,2000s (2000-2009),11,0,1,2,1
50000000,105.0,"['Thriller', 'Crime', 'Drama']",14.993459,en,6.1,298,0,41.43,1,2003,2000s (2000-2009),10,0,0,3,1
50000000,102.0,"['Action', 'Thriller']",9.114168,en,4.5,104,0,30.85,1,1994,Moderne (1980-1999),2,0,0,2,1
50000000,92.0,"['Adventure', 'Family', 'Science Fiction']",12.31101,en,4.4,269,0,31.8,1,2005,2000s (2000-2009),6,1,0,3,1
40000000,119.0,"['Drama', 'Adventure', 'Romance', 'Thriller']",41.362082,en,6.3,1233,0,52.74,1,2000,2000s (2000-2009),2,0,0,4,1
50000000,119.0,"['Drama', 'Comedy', 'Romance']",13.298205,en,5.9,189,0,39.71,1,2004,2000s (2000-2009),5,0,0,3,1
40000000,99.0,"['Action', 'Crime', 'Thriller']",19.085403,en,6.2,371,0,43.64,1,2009,2000s (2000-2009),9,0,0,3,1
50000000,137.0,"['Drama', 'Romance']",9.622345,en,6.3,88,0,38.76,0,1999,Moderne (1980-1999),9,0,0,2,1
50000000,115.0,"['Drama', 'Thriller', 'Crime']",11.106006,en,4.4,205,0,34.31,1,1996,Moderne (1980-1999),6,1,0,3,1
50000000,87.0,"['Family', 'Comedy']",12.25622,en,5.0,149,0,36.25,1,2010,2010s+ (2010+),6,1,0,2,1
50000000,129.0,"['Drama', 'Fantasy']",13.365715,en,5.8,510,0,42.45,1,2010,2010s+ (2010+),10,0,0,2,1
50000000,120.0,"['Crime', 'Drama', 'Thriller']",16.167093,en,6.0,268,0,41.02,1,2002,2000s (2000-2009),4,0,0,3,1
50000000,132.0,"['Action', 'Adventure', 'Crime', 'Thriller']",23.073933,en,6.0,387,0,40.13,1,1995,Moderne (1980-1999),10,0,0,4,1
50000000,121.0,"['Crime', 'Drama', 'Thriller']",6.567065,en,6.0,654,0,41.59,1,2007,2000s (2000-2009),2,0,0,3,1
50000000,95.0,"['Comedy', 'Drama', 'Romance']",6.22577,en,5.9,75,0,39.56,1,1999,Moderne (1980-1999),10,0,0,3,1
44000000,125.0,"['Action', 'Adventure', 'Romance', 'Science Fiction', 'Thriller']",42.933027,en,6.0,1817,0,44.61,1,2013,2010s+ (2010+),3,0,0,5,1
50000000,98.0,"['Action', 'Drama', 'Mystery', 'Thriller', 'Crime']",19.226763,en,6.2,286,0,41.69,1,2003,2000s (2000-2009),4,0,0,5,1
50000000,110.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",10.089065,en,6.1,206,0,39.18,1,2002,2000s (2000-2009),8,1,0,4,1
50000000,118.0,"['Drama', 'Thriller', 'Crime']",13.391833,en,6.0,368,0,40.95,1,2009,2000s (2000-2009),2,0,0,3,1
50000000,97.0,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",21.637234,en,5.6,373,0,38.3,1,1996,Moderne (1980-1999),8,1,0,4,1
70000000,86.0,"['Adventure', 'Animation', 'Family', 'Fantasy', 'Science Fiction']",61.245957,en,7.6,1436,0,52.72,0,1999,Moderne (1980-1999),8,1,0,5,1
50000000,119.0,"['Adventure', 'Comedy', 'Drama']",25.237969,en,7.1,775,0,47.21,1,2004,2000s (2000-2009),12,0,1,3,1
50000000,139.0,"['War', 'Action', 'Drama', 'History', 'Thriller']",21.589393,en,6.6,428,0,43.26,1,2016,2010s+ (2010+),6,1,0,5,1
50000000,130.0,"['Drama', 'Thriller', 'Crime']",22.442241,en,7.3,480,0,48.38,1,2003,2000s (2000-2009),2,0,0,3,1
40000000,100.0,"['Comedy', 'Action']",6.004422,en,5.4,120,0,33.0,0,2005,2000s (2000-2009),2,0,0,2,1
50000000,114.0,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",74.64653,en,6.3,1148,0,49.56,1,2015,2010s+ (2010+),3,0,0,5,1
51500000,100.0,"['Thriller', 'Crime', 'Mystery']",35.481169,en,7.2,848,0,49.96,1,2007,2000s (2000-2009),9,0,0,3,1
50000000,110.0,"['Action', 'Thriller', 'Adventure', 'Crime']",14.723467,en,5.8,458,0,38.94,1,2005,2000s (2000-2009),9,0,0,4,1
60000000,148.0,"['Adventure', 'Drama', 'Action', 'History', 'War']",21.084542,fr,6.2,367,0,42.66,1,1999,Moderne (1980-1999),10,0,0,5,0
49900000,102.0,['Comedy'],21.408222,en,5.2,501,0,34.91,1,2011,2010s+ (2010+),4,0,0,1,1
50000000,84.0,"['Drama', 'Thriller', 'Mystery']",19.267479,en,5.8,391,0,39.04,1,2011,2010s+ (2010+),9,0,0,3,1
50000000,114.0,"['Action', 'Drama', 'Thriller']",3.314004,en,5.9,81,0,36.36,0,1997,Moderne (1980-1999),11,0,1,3,1
50000000,99.0,"['Action', 'Adventure', 'Comedy', 'Family']",21.312186,en,5.8,274,0,37.93,0,1994,Moderne (1980-1999),7,1,0,4,1
50000000,135.0,"['Drama', 'History', 'Romance']",7.44268,en,5.5,108,0,34.37,0,1995,Moderne (1980-1999),10,0,0,3,1
22000000,108.0,"['Drama', 'Thriller']",12.54949,en,6.5,235,0,43.55,1,2010,2010s+ (2010+),5,0,0,2,1
50000000,127.0,"['Action', 'Crime']",18.394571,en,6.0,444,0,39.22,0,2005,2000s (2000-2009),9,0,0,2,1
50000000,95.0,"['Action', 'Thriller', 'Mystery', 'Romance']",8.189406,en,5.2,44,0,32.61,0,1995,Moderne (1980-1999),10,0,0,4,1
50000000,95.0,"['Action', 'Thriller', 'Science Fiction']",27.631262,en,5.6,760,0,38.81,1,2009,2000s (2000-2009),9,0,0,3,1
60000000,124.0,"['Fantasy', 'Drama', 'Romance']",40.721373,en,5.6,984,0,40.67,1,2013,2010s+ (2010+),2,0,0,3,1
55000000,109.0,"['Comedy', 'Crime', 'Drama', 'Thriller']",11.329727,en,5.9,132,0,36.53,0,2002,2000s (2000-2009),3,0,0,4,1
50000000,100.0,['Comedy'],37.253774,en,4.7,797,0,35.28,1,2016,2010s+ (2010+),2,0,0,1,1
50000000,88.0,"['Comedy', 'Crime']",6.397388,en,5.0,76,0,31.05,0,2004,2000s (2000-2009),1,0,0,2,1
60000000,105.0,"['Comedy', 'Drama', 'Romance', 'Science Fiction']",2.275331,en,5.4,37,0,32.63,0,2000,2000s (2000-2009),3,0,0,4,1
50000000,105.0,"['Fantasy', 'Thriller', 'Action', 'Crime']",30.387148,en,5.3,600,0,36.57,1,2011,2010s+ (2010+),2,0,0,4,1
50000000,97.0,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",8.139676,en,3.9,112,0,24.98,0,2009,2000s (2000-2009),2,0,0,4,1
49000000,87.0,"['Action', 'Science Fiction', 'Thriller']",21.746245,en,5.7,437,0,40.83,1,2001,2000s (2000-2009),11,0,1,3,1
49000000,104.0,"['Action', 'Comedy', 'Thriller', 'Crime', 'Mystery']",2.808428,en,6.2,71,0,38.73,0,1990,Moderne (1980-1999),7,1,0,5,1
50000000,116.0,"['Drama', 'Comedy']",31.02233,en,7.2,666,0,48.48,1,2009,2000s (2000-2009),4,0,0,2,1
48000000,147.0,"['Thriller', 'Drama', 'Crime']",25.170217,en,6.9,562,0,56.89,1,2000,2000s (2000-2009),12,0,1,3,1
48000000,127.0,"['Adventure', 'Action']",80.972475,en,7.6,3152,0,83.33,2,1989,Moderne (1980-1999),5,0,0,2,1
23000000,130.0,"['Drama', 'Romance']",26.38704,en,6.5,639,1,50.63,1,2012,2010s+ (2010+),9,0,0,2,1
49000000,120.0,"['Crime', 'Action', 'Science Fiction']",116.700319,en,6.6,3062,0,55.99,1,2015,2010s+ (2010+),3,0,0,3,1
73000000,118.0,"['Drama', 'Mystery', 'Thriller', 'Crime']",33.884459,en,6.5,826,0,48.61,1,1999,Moderne (1980-1999),11,0,1,4,1
48000000,111.0,"['Crime', 'Drama', 'Thriller']",53.043124,en,6.5,1267,0,56.58,1,2002,2000s (2000-2009),3,0,0,3,1
75000000,114.0,"['Action', 'Adventure', 'Comedy']",34.973086,en,6.6,692,0,47.42,1,1999,Moderne (1980-1999),9,0,0,3,1
50000000,137.0,"['Crime', 'Thriller']",40.371098,en,6.1,547,0,40.84,0,2015,2010s+ (2010+),3,0,0,2,1
48000000,112.0,"['Adventure', 'Comedy']",18.60049,en,6.0,518,0,43.2,1,2001,2000s (2000-2009),7,1,0,2,1
48000000,120.0,"['Drama', 'Science Fiction']",30.920075,en,7.1,695,0,48.84,1,2001,2000s (2000-2009),10,0,0,2,1
23000000,118.0,"['Comedy', 'Fantasy', 'Romance', 'Science Fiction']",11.940711,en,6.0,418,1,37.19,0,2001,2000s (2000-2009),12,0,1,4,1
48000000,93.0,"['Fantasy', 'Comedy', 'Romance']",19.348007,en,5.6,512,0,41.18,1,2000,2000s (2000-2009),10,0,0,3,1
58000000,127.0,"['Music', 'Drama', 'Crime', 'Romance']",8.59075,en,6.6,68,0,41.8,0,1984,Moderne (1980-1999),12,0,1,4,1
55000000,122.0,['Western'],48.801089,en,6.9,1188,0,50.1,1,2007,2000s (2000-2009),9,0,0,1,1
48000000,109.0,"['Thriller', 'Action']",88.844777,en,6.1,2200,0,65.85,2,2014,2010s+ (2010+),12,0,1,2,1
48000000,123.0,"['Romance', 'Comedy', 'Crime']",16.000178,en,6.5,333,0,45.46,1,1998,Moderne (1980-1999),6,1,0,3,1
47000000,96.0,"['Comedy', 'Drama', 'Thriller']",19.525659,en,5.7,594,0,42.72,1,1996,Moderne (1980-1999),6,1,0,3,1
23000000,101.0,['Drama'],1.246883,hi,6.6,9,1,39.79,0,1998,Moderne (1980-1999),9,0,0,1,0
47000000,103.0,"['Adventure', 'Action', 'Comedy', 'Thriller', 'Crime']",7.859226,en,5.9,251,0,42.81,1,1990,Moderne (1980-1999),6,1,0,5,1
48000000,113.0,"['Drama', 'Crime', 'Romance']",18.102572,en,6.6,339,0,49.18,1,1999,Moderne (1980-1999),8,1,0,3,1
48000000,132.0,"['Comedy', 'Drama', 'Romance']",7.226115,en,6.5,103,0,41.96,1,2001,2000s (2000-2009),10,0,0,3,1
15000000,93.0,"['Action', 'Adventure', 'Thriller', 'War']",63.071046,en,7.2,1488,0,74.55,2,1982,Moderne (1980-1999),10,0,0,4,1
23000000,167.0,"['Drama', 'Science Fiction', 'Adventure', 'Mystery']",24.132271,ru,7.7,357,1,48.61,0,1972,Classique (< 1980),3,0,0,4,0
47000000,75.0,"['Animation', 'Comedy', 'Family', 'Fantasy', 'Science Fiction']",10.410933,en,4.6,104,0,31.07,1,2006,2000s (2000-2009),9,0,0,5,1
47000000,104.0,"['Drama', 'Horror', 'Thriller', 'Romance']",6.067212,en,5.7,74,0,35.6,0,1996,Moderne (1980-1999),2,0,0,4,1
38000000,105.0,"['Comedy', 'Romance']",15.401855,en,6.3,584,0,62.97,2,1997,Moderne (1980-1999),6,1,0,2,1
23000000,102.0,"['Comedy', 'Romance']",10.698929,en,5.5,252,1,34.07,0,2001,2000s (2000-2009),7,1,0,2,1
46000000,118.0,"['Crime', 'Mystery', 'Thriller']",41.322708,en,6.8,1148,0,52.35,1,2002,2000s (2000-2009),5,0,0,3,1
46000000,111.0,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",25.6713,en,7.0,661,0,54.35,1,1996,Moderne (1980-1999),11,0,1,4,1
47000000,80.0,"['Action', 'Western', 'Drama', 'Fantasy', 'Thriller']",22.581313,en,4.4,420,0,29.33,0,2010,2010s+ (2010+),6,1,0,5,1
46000000,117.0,"['Drama', 'Thriller', 'Mystery', 'War']",12.971122,en,6.2,232,0,45.07,1,1996,Moderne (1980-1999),7,1,0,4,1
45000000,86.0,['Comedy'],26.721386,en,6.4,1424,0,53.14,1,1997,Moderne (1980-1999),3,0,0,1,1
25000000,127.0,"['Crime', 'Drama', 'Thriller']",24.672234,en,6.6,573,0,43.92,1,2016,2010s+ (2010+),7,1,0,3,1
46000000,140.0,"['Drama', 'History', 'War']",0.146783,en,6.5,2,0,39.35,0,1981,Moderne (1980-1999),5,0,0,3,1
46000000,91.0,"['Fantasy', 'Comedy', 'Family']",28.964162,en,5.0,543,0,55.18,1,1994,Moderne (1980-1999),5,0,0,3,1
45000000,91.0,"['Action', 'Crime', 'Thriller']",49.353524,en,6.1,2757,0,66.61,2,2012,2010s+ (2010+),9,0,0,3,1
48000000,84.0,['Comedy'],36.585509,en,5.8,912,0,52.25,1,2003,2000s (2000-2009),10,0,0,1,1
45000000,111.0,"['Comedy', 'Crime', 'Action']",32.624355,en,6.1,961,0,54.0,1,2000,2000s (2000-2009),12,0,1,3,1
45000000,93.0,"['Action', 'Science Fiction', 'Adventure', 'Comedy', 'Family']",53.090422,en,5.8,1309,0,46.89,1,2008,2000s (2000-2009),7,1,0,5,1
40000000,113.0,"['Comedy', 'Drama', 'Family', 'Romance']",30.002907,en,6.0,697,0,46.14,1,2004,2000s (2000-2009),8,1,0,4,1
45000000,141.0,"['Drama', 'Mystery', 'Thriller', 'Crime']",17.923254,en,6.3,371,0,52.61,1,1993,Moderne (1980-1999),12,0,1,4,1
45000000,119.0,"['Drama', 'Thriller', 'Crime', 'Mystery']",17.746719,en,6.4,278,0,48.02,1,1994,Moderne (1980-1999),7,1,0,4,1
45000000,97.0,"['Drama', 'Comedy']",31.305336,en,7.0,1111,0,56.82,1,2007,2000s (2000-2009),12,0,1,2,1
45000000,117.0,"['Drama', 'Action', 'Thriller', 'Crime']",19.637704,en,6.3,433,0,51.63,1,1992,Moderne (1980-1999),6,1,0,4,1
43000000,101.0,"['Romance', 'Comedy']",10.411996,en,5.6,406,0,45.44,1,2005,2000s (2000-2009),5,0,0,2,1
46000000,153.0,"['Drama', 'Thriller', 'Crime']",88.496873,en,7.9,3085,0,64.21,2,2013,2010s+ (2010+),9,0,0,3,1
45000000,122.0,"['Action', 'Crime', 'Drama', 'Thriller']",52.081131,en,7.3,1634,0,56.0,1,2001,2000s (2000-2009),10,0,0,4,1
45000000,102.0,"['Comedy', 'Family', 'Science Fiction']",30.816341,en,6.9,710,0,50.53,1,1999,Moderne (1980-1999),12,0,1,3,1
45000000,83.0,['Comedy'],35.376971,en,5.4,982,0,45.35,1,2001,2000s (2000-2009),7,1,0,1,1
45000000,103.0,"['Comedy', 'Family', 'Music']",17.047276,en,6.5,501,0,51.72,1,2011,2010s+ (2010+),11,0,1,3,1
45000000,120.0,"['Horror', 'Action']",43.815492,en,6.5,1905,0,52.13,1,1998,Moderne (1980-1999),8,1,0,2,1
30000000,136.0,['Drama'],23.234651,en,7.3,496,0,53.79,1,2005,2000s (2000-2009),1,0,0,1,1
45000000,89.0,"['Action', 'Adventure', 'Crime', 'Thriller']",17.270539,en,5.9,299,0,43.46,1,2002,2000s (2000-2009),4,0,0,4,1
45000000,89.0,"['Adventure', 'Horror', 'Thriller']",27.684779,en,4.7,610,0,40.09,1,1997,Moderne (1980-1999),4,0,0,3,1
45000000,100.0,['Comedy'],26.79781,en,5.8,575,0,45.07,1,2000,2000s (2000-2009),7,1,0,1,1
40000000,135.0,"['Comedy', 'Romance', 'Drama']",37.073127,en,7.0,1869,0,64.08,2,2003,2000s (2000-2009),9,0,0,3,1
120000000,95.0,"['Adventure', 'Animation', 'Comedy', 'Family']",87.350802,en,6.8,2303,0,58.62,1,1998,Moderne (1980-1999),11,0,1,4,1
35000000,122.0,"['Horror', 'Mystery', 'Thriller']",26.134678,en,6.6,741,0,48.6,1,2001,2000s (2000-2009),10,0,0,3,1
45000000,110.0,"['Action', 'Thriller']",16.582709,en,5.5,313,0,46.02,1,1994,Moderne (1980-1999),10,0,0,2,1
45000000,135.0,"['Comedy', 'Drama', 'Romance']",10.731574,en,5.9,150,0,40.06,1,1996,Moderne (1980-1999),8,1,0,3,1
23000000,111.0,"['Comedy', 'Drama', 'Family']",2.094151,en,6.2,26,1,37.41,0,1968,Classique (< 1980),4,0,0,3,1
45000000,95.0,"['Romance', 'Comedy', 'Family']",8.99269,en,5.6,176,0,38.24,1,2005,2000s (2000-2009),5,0,0,3,1
50000000,109.0,"['Adventure', 'Comedy', 'Family', 'Science Fiction']",51.742065,en,6.6,1315,0,51.04,1,2005,2000s (2000-2009),1,0,0,4,1
23000000,93.0,"['Comedy', 'Drama', 'Family']",7.157635,en,4.3,69,1,26.52,0,2004,2000s (2000-2009),12,0,1,3,1
45000000,94.0,"['Horror', 'Action', 'Science Fiction']",12.06538,en,6.1,1292,0,47.7,1,2007,2000s (2000-2009),9,0,0,3,1
40000000,117.0,['Comedy'],44.120328,en,6.6,1006,0,53.27,1,2014,2010s+ (2010+),5,0,0,1,1
45000000,112.0,"['Adventure', 'Comedy', 'Drama']",6.156015,en,6.4,119,0,41.58,1,2006,2000s (2000-2009),1,0,0,3,1
45000000,111.0,"['Action', 'Adventure', 'Crime', 'Thriller']",12.362876,en,6.1,210,0,37.84,0,1994,Moderne (1980-1999),9,0,0,4,1
45000000,96.0,"['Adventure', 'Family', 'Fantasy']",11.095914,en,5.9,134,0,36.51,0,1995,Moderne (1980-1999),7,1,0,3,1
45000000,131.0,"['Crime', 'Drama', 'Thriller']",31.856589,en,6.2,766,0,45.92,1,2012,2010s+ (2010+),7,1,0,3,1
25000000,94.0,"['Action', 'Adventure', 'Crime', 'Thriller']",24.459948,en,6.1,537,0,45.82,1,2004,2000s (2000-2009),9,0,0,4,1
40000000,88.0,"['Adventure', 'Action', 'Comedy']",28.029015,en,6.0,852,0,50.85,1,2003,2000s (2000-2009),4,0,0,3,1
50000000,88.0,"['Fantasy', 'Adventure', 'Animation', 'Comedy', 'Family']",20.239061,en,5.5,366,0,38.33,1,2006,2000s (2000-2009),7,1,0,5,1
40000000,137.0,"['Action', 'Science Fiction', 'Adventure']",25.876582,en,6.5,562,0,43.91,1,1984,Moderne (1980-1999),12,0,1,3,1
23000000,133.0,"['Adventure', 'Drama', 'Music', 'Romance']",11.872841,en,7.1,410,1,43.79,0,2007,2000s (2000-2009),9,0,0,4,1
35000000,119.0,"['Drama', 'Romance']",20.360549,en,6.7,796,0,48.68,1,2008,2000s (2000-2009),12,0,1,2,1
55000000,105.0,"['Action', 'Adventure', 'Crime', 'Thriller']",32.31022,en,6.2,661,0,44.01,1,2006,2000s (2000-2009),3,0,0,4,1
70000000,101.0,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",27.568194,en,5.4,676,0,38.25,1,2008,2000s (2000-2009),8,1,0,4,1
45000000,92.0,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller']",6.250282,en,4.7,100,0,28.83,0,1996,Moderne (1980-1999),10,0,0,5,1
45000000,117.0,"['Comedy', 'Fantasy', 'Science Fiction']",11.120344,en,5.5,154,0,34.11,0,1996,Moderne (1980-1999),7,1,0,3,1
45000000,86.0,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Science Fiction']",13.707183,en,5.3,244,0,37.03,1,2009,2000s (2000-2009),7,1,0,5,1
35000000,123.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",12.495436,en,6.5,215,0,42.77,1,2001,2000s (2000-2009),1,0,0,4,1
45000000,134.0,"['Comedy', 'Music']",6.803965,en,6.1,151,0,39.82,1,2005,2000s (2000-2009),12,0,1,2,1
45000000,100.0,"['Adventure', 'Action']",9.025236,en,4.7,136,0,30.26,0,1996,Moderne (1980-1999),6,1,0,2,1
57000000,117.0,"['Drama', 'Romance', 'Western']",7.524671,en,5.8,60,0,35.55,0,2000,2000s (2000-2009),12,0,1,3,1
45000000,128.0,"['Thriller', 'Mystery']",21.118196,en,6.7,670,0,46.33,1,2010,2010s+ (2010+),2,0,0,2,1
45000000,106.0,"['Adventure', 'Action', 'Horror', 'Science Fiction']",6.513856,en,6.0,154,0,37.4,0,1998,Moderne (1980-1999),1,0,0,4,1
45000000,160.0,"['Drama', 'War']",11.387408,en,6.3,90,0,39.56,0,2008,2000s (2000-2009),9,0,0,2,1
110,114.0,"['Action', 'Drama', 'Fantasy']",9.950505,zh,6.6,203,0,40.6,0,2006,2000s (2000-2009),12,0,1,3,0
45000000,99.0,"['Action', 'Crime', 'Thriller']",14.813057,en,5.0,332,0,34.31,1,2008,2000s (2000-2009),8,1,0,3,1
40000000,85.0,"['Action', 'Comedy', 'Thriller']",5.201688,en,6.3,80,0,38.96,0,2002,2000s (2000-2009),4,0,0,3,1
45000000,139.0,"['Drama', 'Romance']",5.361699,en,6.4,81,0,39.24,0,2007,2000s (2000-2009),10,0,0,2,1
45000000,103.0,"['Action', 'Thriller']",3.848893,en,4.0,11,0,24.53,0,1997,Moderne (1980-1999),1,0,0,2,1
45000000,101.0,"['Crime', 'Adventure', 'Action', 'Comedy', 'Thriller']",35.6585,en,6.0,1007,0,50.24,1,2011,2010s+ (2010+),9,0,0,5,1
65000000,87.0,"['Animation', 'Action', 'Comedy', 'Family']",5.258726,en,2.3,28,0,14.33,0,2012,2010s+ (2010+),6,1,0,4,1
44500000,120.0,"['Drama', 'Thriller']",62.01056,en,7.1,3423,0,64.46,2,2012,2010s+ (2010+),10,0,0,2,1
44000000,130.0,"['Adventure', 'Action', 'Thriller', 'Crime', 'Mystery']",54.884297,en,7.2,1220,0,73.84,2,1993,Moderne (1980-1999),8,1,0,5,1
40000000,110.0,['Action'],33.747825,en,5.5,858,0,46.57,1,2010,2010s+ (2010+),3,0,0,1,1
44000000,147.0,"['Crime', 'Drama', 'Thriller']",16.245068,en,7.3,715,0,56.72,1,1996,Moderne (1980-1999),10,0,0,3,1
44000000,96.0,"['Action', 'Adventure', 'Thriller', 'War']",38.653969,en,6.3,864,0,62.15,2,1985,Moderne (1980-1999),5,0,0,4,1
44000000,118.0,"['Drama', 'Thriller']",3.937352,en,5.5,89,0,33.39,0,1996,Moderne (1980-1999),2,0,0,2,1
2600000,88.0,"['Animation', 'Family']",46.007991,en,6.9,1355,0,76.0,2,1940,Classique (< 1980),2,0,0,2,1
50000000,106.0,"['Fantasy', 'Action', 'Science Fiction', 'Thriller']",49.020045,en,6.4,1528,0,49.98,1,2006,2000s (2000-2009),1,0,0,4,1
40000000,109.0,"['Drama', 'Science Fiction', 'Thriller']",24.821138,en,5.6,685,0,38.65,1,2015,2010s+ (2010+),11,0,1,3,1
43000000,136.0,['Drama'],19.043286,en,7.0,302,0,49.49,1,2000,2000s (2000-2009),12,0,1,1,1
43000000,103.0,"['Comedy', 'Drama']",5.418921,en,6.0,208,0,36.54,0,2000,2000s (2000-2009),4,0,0,2,1
45000000,103.0,"['Action', 'Crime']",25.999888,en,6.6,518,0,45.59,1,2005,2000s (2000-2009),2,0,0,2,1
43000000,84.0,"['Romance', 'Comedy']",18.65632,en,5.3,280,0,38.46,1,2002,2000s (2000-2009),4,0,0,2,1
42000000,154.0,"['Drama', 'Mystery', 'Thriller']",23.736535,en,6.6,501,0,61.28,2,1993,Moderne (1980-1999),6,1,0,3,1
44000000,99.0,['Drama'],21.75433,en,6.8,566,0,46.26,1,2010,2010s+ (2010+),5,0,0,1,1
40000000,93.0,"['Action', 'Thriller', 'Crime']",44.094856,en,6.3,1045,0,46.04,1,2011,2010s+ (2010+),1,0,0,3,1
42000000,109.0,"['Action', 'Comedy', 'Crime']",62.714026,en,6.7,4074,0,60.87,2,2012,2010s+ (2010+),3,0,0,3,1
42000000,124.0,"['Romance', 'Comedy', 'Drama']",28.969151,en,7.0,1262,0,70.89,2,1999,Moderne (1980-1999),5,0,0,3,1
45000000,84.0,"['Animation', 'Comedy', 'Family']",31.789029,en,6.5,1150,0,57.17,1,2000,2000s (2000-2009),6,1,0,3,1
42000000,90.0,"['Comedy', 'Romance']",33.238296,en,5.8,773,0,50.41,1,2004,2000s (2000-2009),1,0,0,2,1
40000000,117.0,"['Comedy', 'Romance']",6.420434,en,5.4,134,0,38.3,1,1992,Moderne (1980-1999),6,1,0,2,1
43000000,117.0,"['Action', 'Comedy', 'Crime']",37.654688,en,6.5,1575,0,53.84,1,2013,2010s+ (2010+),6,1,0,3,1
23000000,105.0,['Comedy'],26.799913,en,6.0,593,1,48.21,1,2012,2010s+ (2010+),10,0,0,1,1
42000000,115.0,"['Drama', 'Mystery', 'Thriller', 'Crime']",14.046705,en,6.1,184,0,42.56,1,2002,2000s (2000-2009),4,0,0,4,1
42000000,126.0,"['Comedy', 'Drama', 'Romance']",3.844926,en,6.5,47,0,39.38,0,1996,Moderne (1980-1999),11,0,1,3,1
32000000,119.0,"['Drama', 'Horror', 'Mystery']",14.733513,en,6.1,305,0,43.24,1,2002,2000s (2000-2009),1,0,0,3,1
42000000,83.0,['Comedy'],16.122168,en,5.4,518,0,34.01,0,2009,2000s (2000-2009),7,1,0,1,1
32000000,133.0,"['Adventure', 'Action', 'Thriller']",28.22119,en,5.9,541,0,52.86,1,1989,Moderne (1980-1999),7,1,0,3,1
